"name","latitude","longitude","city","locale","in_state_tuition","out_of_state_tuition","type","homepage","graduation_rate","retention_rate","admission_rate","average_student_debt","salary_ten","salary_twentyfive","salary_seventyfive","salary_ninety","drr_oneyr","drr_threeyr","drr_fiveyr","drr_sevenyr"
"Pennsylvania State University-Main Campus",40.8007,-77.8616,"University Park",13,16992.0,29566.0,1,"www.psu.edu/",0.8484,0.9236,0.542,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Altoona",40.5407,-78.4091,"Altoona",13,14240.0,21302.0,1,"www.altoona.psu.edu/",0.688,0.8294,0.8519,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Berks",40.358,-75.9721,"Reading",21,14240.0,21302.0,1,"www.bk.psu.edu/",0.5652,0.7765,0.8307,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Dubois",41.1269,-78.7518,"DuBois",33,13354.0,19960.0,1,"www.ds.psu.edu/",0.5591,0.7698,0.8793,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Erie-Behrend College",42.1194,-79.9839,"Erie",22,14240.0,21302.0,1,"psbehrend.psu.edu/",0.6995,0.8324,0.8408,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Harrisburg",40.2052,-76.742,"Middletown",21,14240.0,21302.0,1,"hbg.psu.edu/",0.6086,0.8194,0.7994,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Hazleton",40.9842,-76.0316,"Hazleton",23,13550.0,20226.0,1,"www.hn.psu.edu/",0.536,0.762,0.8634,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Lehigh Valley",40.5577,-75.4018,"Center Valley",21,13602.0,20278.0,1,"www.lv.psu.edu/",0.5481,0.8113,0.8548,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Mont Alto",39.8419,-77.5441,"Mont Alto",31,13470.0,20076.0,1,"www.ma.psu.edu/",0.5199,0.7361,0.8271,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State New Kensington",40.5538,-79.7033,"New Kensington",41,13412.0,20018.0,1,"www.nk.psu.edu/",0.5369,0.7143,0.7379,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pennsylvania State University-Penn State Wilkes-Barre",41.3065,-76.0172,"Lehman",41,13354.0,19960.0,1,"www.wb.psu.edu/",0.5029,0.8125,0.8199,27000.0,11600.0,22800.0,54500.0,71200.0,0.855267,0.86404,0.875727,0.918023
"Pepperdine University",34.0419,-118.708,"Malibu",21,44902.0,44902.0,2,"www.pepperdine.edu/",0.8043,0.9174,0.3734,27000.0,13400.0,29600.0,75400.0,112300.0,0.905363,0.919371,0.932262,0.950832
"Philadelphia University",40.0216,-75.1927,"Philadelphia",11,33690.0,33690.0,2,"www.philau.edu",0.5827,0.7458,0.6408,27800.0,14200.0,24600.0,50800.0,69700.0,0.915269,0.914894,0.929644,0.931285
"Pittsburg State University",37.3913,-94.7048,"Pittsburg",32,5906.0,15786.0,1,"www.pittstate.edu",0.5015,0.7429,0.7898,20250.0,10400.0,20100.0,44700.0,61100.0,0.803024,0.805864,0.832114,0.866483
"Pitzer College",34.1034,-117.706,"Claremont",21,45018.0,45018.0,2,"www.pitzer.edu",0.8214,0.908,0.1451,15088.0,5900.0,13500.0,42400.0,60600.0,0.942708,0.942029,0.909091,0.939252
"Plymouth State University",43.7574,-71.6912,"Plymouth",33,12610.0,20030.0,1,"www.plymouth.edu",0.5596,0.7164,0.7748,27000.0,11700.0,20100.0,40200.0,51800.0,0.895263,0.883226,0.895121,0.91151
"Point Loma Nazarene University",32.7133,-117.251,"San Diego",11,30356.0,30356.0,2,"www.pointloma.edu",0.7208,0.8933,0.6654,24951.0,9800.0,21500.0,58500.0,75400.0,0.927035,0.938293,0.917273,0.943077
"Polytechnic Institute of New York University",40.6944,-73.9868,"Brooklyn",11,41328.0,41328.0,2,"www.poly.edu",0.5714,0.8792,0.7523,23250.0,8200.0,23200.0,70300.0,89000.0,0.884837,0.911313,0.920698,0.933728
"Pratt Institute-Main",40.6912,-73.9621,"Brooklyn",11,43126.0,43126.0,2,"www.pratt.edu",0.6277,0.8673,0.5572,27000.0,6700.0,14600.0,43100.0,57700.0,0.851363,0.85049,0.835796,0.869726
"Presbyterian College",34.4657,-81.8744,"Clinton",32,33650.0,33650.0,2,"www.presby.edu",0.6759,0.8014,0.66,25000.0,10200.0,19200.0,41200.0,53100.0,0.955556,0.951841,0.955017,0.977427
"Princeton University",40.3482,-74.6644,"Princeton",21,40170.0,40170.0,2,"www.princeton.edu",0.9694,0.9757,0.0741,6810.0,6800.0,25800.0,85700.0,141700.0,0.0,0.931429,0.0,0.0
"Providence College",41.8441,-71.4379,"Providence",12,43245.0,43245.0,2,"www.providence.edu",0.8504,0.9078,0.5979,27000.0,16500.0,32000.0,58300.0,73800.0,0.933579,0.956594,0.966333,0.967412
"Purdue University-Main Campus",40.4282,-86.9144,"West Lafayette",22,9992.0,28794.0,1,"www.purdue.edu",0.6994,0.9059,0.6042,23766.0,13900.0,26000.0,58900.0,76100.0,0.912109,0.919719,0.930404,0.949948
"Queens University of Charlotte",35.1889,-80.8322,"Charlotte",11,29800.0,29800.0,2,"www.queens.edu",0.5207,0.6994,0.7686,25000.0,11700.0,23400.0,53100.0,66500.0,0.816667,0.830103,0.819972,0.882591
"Quincy University",39.9392,-91.3879,"Quincy",33,25834.0,25834.0,2,"www.quincy.edu",0.5043,0.6718,0.8859,25000.0,9700.0,19500.0,40800.0,52600.0,0.816638,0.8176,0.831461,0.844068
"Quinnipiac University",41.4195,-72.8955,"Hamden",21,39330.0,39330.0,2,"www.quinnipiac.edu",0.7627,0.8522,0.6722,26000.0,18100.0,31900.0,64300.0,78700.0,0.946429,0.955576,0.949314,0.952353
"Radford University",37.1369,-80.5497,"Radford",13,8976.0,21141.0,1,"www.radford.edu",0.5853,0.7807,0.7831,21500.0,12000.0,22100.0,44700.0,57700.0,0.907819,0.913436,0.91747,0.930268
"Ramapo College of New Jersey",41.0075,-74.1164,"Mahwah",21,13388.0,22038.0,1,"www.ramapo.edu",0.7283,0.8665,0.5526,22193.0,12100.0,24300.0,53800.0,69700.0,0.879289,0.903437,0.910816,0.898015
"Randolph College",37.4374,-79.1708,"Lynchburg",13,32850.0,32850.0,2,"www.randolphcollege.edu",0.5225,0.75,0.8343,27000.0,5700.0,13000.0,39800.0,52300.0,0.862832,0.833333,0.891892,0.933333
"Randolph-Macon College",37.7497,-77.4723,"Ashland",21,34850.0,34850.0,2,"www.rmc.edu",0.6224,0.7737,0.637,27000.0,15400.0,27300.0,47800.0,58500.0,0.85396,0.878261,0.92246,0.959184
"Reed College",45.4804,-122.631,"Portland",11,46010.0,46010.0,2,"www.reed.edu",0.819,0.9406,0.4853,16098.5,4600.0,13100.0,36700.0,50000.0,0.937695,0.930748,0.938111,0.960212
"Regent University",36.8009,-76.1928,"Virginia Beach",11,15838.0,15838.0,2,"www.regent.edu",0.5116,0.7677,0.8514,26806.5,5500.0,15800.0,49000.0,70400.0,0.648794,0.67284,0.742455,0.831707
"Regis University",39.7898,-105.031,"Denver",11,32424.0,32424.0,2,"www.regis.edu/",0.5807,0.8186,0.6986,25000.0,11900.0,29600.0,67700.0,88000.0,0.833058,0.849277,0.845951,0.881507
"Remington College-Dallas Campus",32.8606,-96.6541,"Garland",21,15995.0,15995.0,2,"www.remingtoncollege.edu/dallas-texas-career-schools-overview",0.6283,1.0,0.8065,9500.0,4200.0,10700.0,30100.0,38000.0,0.539181,0.438847,0.294341,0.358051
"Rensselaer Polytechnic Institute",42.729,-73.6788,"Troy",13,46269.0,46269.0,2,"www.rpi.edu",0.8494,0.9351,0.412,27835.5,23600.0,42900.0,78100.0,97400.0,0.972859,0.962772,0.973599,0.965962
"Rhode Island School of Design",41.8259,-71.4077,"Providence",12,42932.0,42932.0,2,"www.risd.edu",0.8732,0.9263,0.2731,26024.5,5200.0,15300.0,51100.0,66700.0,0.953629,0.952849,0.940639,0.95107
"Rhodes College",35.1544,-89.9892,"Memphis",11,39794.0,39794.0,2,"www.rhodes.edu",0.7832,0.9259,0.5764,27000.0,9200.0,22800.0,53400.0,70400.0,0.893993,0.947531,0.932039,0.942693
"Rice University",29.7165,-95.4036,"Houston",11,38941.0,38941.0,2,"www.rice.edu",0.9111,0.9817,0.1674,8413.0,10300.0,25100.0,77400.0,119700.0,0.975,0.964115,0.961988,0.971487
"Rider University",40.2831,-74.7428,"Lawrenceville",21,35270.0,35270.0,2,"www.rider.edu",0.6576,0.7889,0.7187,27000.0,11400.0,22300.0,50000.0,65000.0,0.885952,0.888726,0.873815,0.881538
"Ringling College of Art and Design",27.3596,-82.5486,"Sarasota",13,38540.0,38540.0,2,"www.ringling.edu",0.6495,0.7788,0.7331,27000.0,8300.0,15300.0,43800.0,67900.0,0.814141,0.792564,0.806167,0.853862
"Ripon College",43.8424,-88.8426,"Ripon",32,31604.0,31604.0,2,"www.ripon.edu",0.7405,0.8627,0.7515,27000.0,10400.0,19800.0,40600.0,50500.0,0.919355,0.899038,0.925595,0.945824
"Rivier University",42.7383,-71.4555,"Nashua",13,28055.0,28055.0,2,"www.rivier.edu",0.5907,0.7661,0.8928,27000.0,12900.0,24800.0,56000.0,69700.0,0.888386,0.886457,0.889952,0.893466
"Roanoke College",37.2969,-80.0564,"Salem",22,36597.0,36597.0,2,"www.roanoke.edu",0.6425,0.8048,0.7281,27000.0,9700.0,21400.0,46200.0,57700.0,0.889049,0.891688,0.930423,0.933168
"Robert Morris University",40.5211,-80.2118,"Moon Township",21,25114.0,25114.0,2,"www.rmu.edu",0.5587,0.8054,0.8051,27000.0,13000.0,23800.0,50200.0,63600.0,0.869841,0.874684,0.890319,0.900488
"Roberts Wesleyan College",43.1267,-77.799,"Rochester",21,27364.0,27364.0,2,"WWW.Roberts.edu",0.6057,0.8571,0.726,23200.0,10100.0,21700.0,53600.0,71000.0,0.827628,0.850847,0.845737,0.895719
"Rochester Institute of Technology",43.0903,-77.6752,"Rochester",21,34424.0,34424.0,2,"www.rit.edu/",0.6388,0.8691,0.6016,27000.0,13000.0,26700.0,65100.0,81300.0,0.905074,0.901062,0.913851,0.933461
"Rockhurst University",39.0308,-94.5712,"Kansas City",11,31290.0,31290.0,2,"www.rockhurst.edu",0.6921,0.8744,0.7543,20162.5,14200.0,27600.0,55000.0,69700.0,0.859551,0.87062,0.885167,0.914084
"Roger Williams University",41.6473,-71.2618,"Bristol",21,31668.0,31668.0,2,"www.rwu.edu",0.6255,0.8305,0.8098,27000.0,11800.0,23200.0,48100.0,62200.0,0.929396,0.929069,0.926756,0.950203
"Rollins College",28.592,-81.3487,"Winter Park",21,41460.0,41460.0,2,"www.rollins.edu",0.6705,0.834,0.5889,27000.0,7200.0,18300.0,46400.0,63000.0,0.77898,0.831293,0.861582,0.83924
"Rose-Hulman Institute of Technology",39.4809,-87.3236,"Terre Haute",13,42654.0,42654.0,2,"www.rose-hulman.edu",0.7284,0.9123,0.5622,27000.0,22700.0,45700.0,75400.0,98500.0,0.955307,0.971186,0.964286,0.97686
"Rowan University",39.7098,-75.118,"Glassboro",21,12380.0,20186.0,1,"www.rowan.edu",0.6982,0.841,0.5923,21146.0,11200.0,22600.0,51900.0,64300.0,0.857264,0.869054,0.879789,0.893495
"Rutgers University-Camden",39.9486,-75.1253,"Camden",13,13348.0,26908.0,1,"www.rutgers.edu",0.5582,0.7734,0.5859,22250.0,11100.0,24300.0,58800.0,79000.0,0.844748,0.878406,0.895897,0.916202
"Rutgers University-New Brunswick",40.5038,-74.4505,"New Brunswick",13,13499.0,27523.0,1,"www.rutgers.edu/",0.7969,0.9093,0.5951,22250.0,11100.0,24300.0,58800.0,79000.0,0.844748,0.878406,0.895897,0.916202
"Rutgers University-Newark",40.7413,-74.1753,"Newark",11,12998.0,27022.0,1,"www.rutgers.edu",0.6752,0.7422,0.5401,22250.0,11100.0,24300.0,58800.0,79000.0,0.844748,0.878406,0.895897,0.916202
"Sacred Heart University",41.2215,-73.2446,"Fairfield",21,35050.0,35050.0,2,"www.sacredheart.edu",0.6977,0.8104,0.7624,25000.0,12400.0,25000.0,56000.0,72700.0,0.889371,0.905649,0.905133,0.903049
"Saint Ambrose University",41.5401,-90.581,"Davenport",12,26740.0,26740.0,2,"www.sau.edu",0.613,0.8021,0.9617,26900.0,12900.0,24700.0,52900.0,67200.0,0.869421,0.878836,0.904167,0.920907
"Saint Anselm College",42.9851,-71.5082,"Manchester",22,35204.0,35204.0,2,"www.anselm.edu",0.7447,0.8482,0.7365,27000.0,16200.0,28300.0,57800.0,72500.0,0.942971,0.953692,0.956522,0.967328
"Saint Edward's University",30.2298,-97.7576,"Austin",11,33720.0,33720.0,2,"www.stedwards.edu",0.6952,0.8263,0.7853,25000.0,9700.0,21500.0,47400.0,64000.0,0.849569,0.839902,0.83116,0.863466
"Saint John Fisher College",43.1171,-77.517,"Rochester",21,28430.0,28430.0,2,"www.sjfc.edu",0.7253,0.8322,0.6277,25000.0,14800.0,25300.0,49600.0,62500.0,0.915635,0.901288,0.887987,0.930593
"Saint Joseph's College of Maine",43.8265,-70.4835,"Standish",41,30990.0,30990.0,2,"www.sjcme.edu",0.5543,0.7175,0.7778,27000.0,10700.0,20800.0,47900.0,64600.0,0.895798,0.909657,0.915789,0.914242
"Saint Joseph's College-New York",40.6905,-73.968,"Brooklyn",11,21878.0,21878.0,2,"www.sjcny.edu",0.7158,0.8371,0.7538,22350.0,10500.0,23700.0,54800.0,70700.0,0.805425,0.85149,0.857904,0.89963
"Saint Joseph's University",39.9944,-75.2383,"Philadelphia",11,39040.0,39040.0,2,"www.sju.edu",0.7851,0.8902,0.7873,24250.0,13900.0,30800.0,59100.0,72900.0,0.908559,0.912081,0.920354,0.928483
"Saint Louis University",38.6365,-90.2334,"Saint Louis",11,36726.0,36726.0,2,"www.slu.edu",0.6974,0.8683,0.6443,25000.0,15000.0,28200.0,57900.0,73800.0,0.864776,0.88536,0.893304,0.939787
"Saint Mary's College",41.6167,-86.2898,"Notre Dame",21,34600.0,34600.0,2,"https://www.saintmarys.edu",0.7119,0.8753,0.8568,27000.0,13100.0,22700.0,48000.0,60500.0,0.965021,0.968992,0.974118,0.982172
"Saint Mary's College of California",37.84,-122.107,"Moraga",41,39890.0,39890.0,2,"www.stmarys-ca.edu",0.675,0.9005,0.6947,25000.0,10400.0,23700.0,56600.0,76700.0,0.865025,0.88444,0.863724,0.91909
"Saint Mary's University of Minnesota",44.0453,-91.6967,"Winona",32,29315.0,29315.0,2,"www.smumn.edu",0.5516,0.7896,0.7485,23000.0,12900.0,22300.0,46800.0,61400.0,0.906326,0.875878,0.896552,0.937575
"Saint Mary-of-the-Woods College",39.5106,-87.4604,"Saint Mary of the Woods",41,27672.0,27672.0,2,"www.smwc.edu",0.6049,0.7681,0.9754,27000.0,5800.0,16300.0,38500.0,48800.0,0.805369,0.788976,0.771102,0.885207
"Saint Michael's College",44.4942,-73.1631,"Colchester",22,39015.0,39015.0,2,"www.smcvt.edu",0.7481,0.8787,0.7511,27000.0,13200.0,25200.0,47800.0,59400.0,0.961735,0.95092,0.96142,0.981424
"Saint Peter's University",40.7271,-74.0715,"Jersey City",11,32284.0,32284.0,2,"www.saintpeters.edu",0.5332,0.7436,0.5408,25000.0,5700.0,17100.0,48500.0,64000.0,0.759958,0.763562,0.746352,0.763758
"Saint Vincent College",40.2925,-79.4037,"Latrobe",21,30350.0,30350.0,2,"www.stvincent.edu",0.6998,0.8525,0.6875,27000.0,11300.0,21100.0,46200.0,62000.0,0.933835,0.932976,0.928713,0.937587
"Salem College",36.0875,-80.2414,"Winston Salem",12,24566.0,24566.0,2,"www.salem.edu/",0.6387,0.7965,0.582,23000.0,9500.0,19700.0,38600.0,45900.0,0.784504,0.826087,0.835749,0.841889
"Salisbury University",38.3454,-75.6057,"Salisbury",23,8128.0,16474.0,1,"www.salisbury.edu",0.6681,0.8049,0.5494,20443.0,12600.0,23300.0,50300.0,63200.0,0.8683,0.892061,0.894005,0.913172
"Salve Regina University",41.4714,-71.3011,"Newport",21,34950.0,34950.0,2,"www.salve.edu",0.6403,0.7904,0.6706,27000.0,13700.0,26000.0,54100.0,69200.0,0.949068,0.951456,0.967018,0.951426
"Sam Houston State University",30.7247,-95.5519,"Huntsville",32,7022.0,15518.0,1,"www.shsu.edu/",0.5061,0.7752,0.6499,22224.0,10600.0,22200.0,45500.0,61200.0,0.779608,0.777575,0.783989,0.829411
"Samford University",33.4646,-86.7909,"Birmingham",21,26328.0,26328.0,2,"www.samford.edu",0.692,0.8673,0.7697,23236.0,9700.0,22400.0,50900.0,73500.0,0.86964,0.915361,0.933333,0.953107
"San Diego State University",32.7753,-117.071,"San Diego",11,6766.0,17926.0,1,"www.sdsu.edu",0.6616,0.8775,0.3121,16460.0,10200.0,21100.0,51500.0,70000.0,0.847976,0.871752,0.888038,0.91269
"Santa Clara University",37.3527,-121.938,"Santa Clara",12,42156.0,42156.0,2,"www.scu.edu",0.8401,0.9498,0.5122,20500.0,12700.0,29900.0,69700.0,87000.0,0.934783,0.946602,0.966777,0.96493
"Sarah Lawrence College",40.9341,-73.8438,"Bronxville",21,48696.0,48696.0,2,"www.slc.edu",0.6915,0.8256,0.6166,14812.0,4800.0,11900.0,44900.0,61800.0,0.927649,0.928395,0.927445,0.95702
"Savannah College of Art and Design",32.073,-81.0939,"Savannah",12,33450.0,33450.0,2,"www.scad.edu",0.683,0.8071,0.6547,27000.0,5600.0,13400.0,39000.0,53400.0,0.769915,0.801154,0.806253,0.844105
"School of the Art Institute of Chicago",41.8796,-87.6214,"Chicago",11,40585.0,40585.0,2,"www.saic.edu",0.5404,0.8188,0.7184,25000.0,5600.0,13400.0,38000.0,50600.0,0.825356,0.796045,0.818955,0.84127
"School of the Museum of Fine Arts-Boston",42.339,-71.0969,"Boston",11,37863.0,37863.0,2,"www.smfa.edu",0.6,0.7195,0.7681,25125.0,3500.0,10500.0,35900.0,49300.0,0.882591,0.81323,0.863946,0.848185
"School of Visual Arts",40.7387,-73.9822,"New York",11,32270.0,32270.0,3,"www.sva.edu",0.6459,0.8293,0.7489,27000.0,4400.0,13100.0,46100.0,64500.0,0.875526,0.873206,0.848569,0.886002
"Seattle Pacific University",47.6493,-122.363,"Seattle",11,33813.0,33813.0,2,"www.spu.edu",0.6899,0.8546,0.7214,25000.0,8700.0,20600.0,47500.0,63800.0,0.9479,0.950112,0.96331,0.971713
"Seattle University",47.6101,-122.32,"Seattle",11,36465.0,36465.0,2,"www.seattleu.edu",0.7663,0.8602,0.7323,25334.0,11500.0,25200.0,63400.0,80100.0,0.903546,0.924984,0.918769,0.930044
"Seton Hall University",40.7429,-74.2488,"South Orange",21,35820.0,35820.0,2,"www.shu.edu",0.6409,0.8309,0.7916,25000.0,13000.0,26600.0,62900.0,82300.0,0.902121,0.892009,0.886972,0.872867
"Seton Hill University",40.3086,-79.5562,"Greensburg",21,30300.0,30300.0,2,"www.setonhill.edu",0.6113,0.7834,0.652,27000.0,8600.0,18300.0,42300.0,55700.0,0.810559,0.814607,0.836957,0.856354
"Sewanee-The University of the South",35.2044,-85.9178,"Sewanee",42,35756.0,35756.0,2,"www.sewanee.edu",0.7805,0.9073,0.6027,19500.0,5400.0,16900.0,40100.0,54900.0,0.896714,0.929167,0.905579,0.93722
"Shippensburg University of Pennsylvania",40.0574,-77.5229,"Shippensburg",31,9448.0,17916.0,1,"www.ship.edu/",0.5483,0.7135,0.8341,26000.0,11200.0,22300.0,43700.0,57100.0,0.881411,0.879551,0.89976,0.931386
"Siena College",42.7186,-73.7515,"Loudonville",21,31368.0,31368.0,2,"www.siena.edu",0.7964,0.8595,0.6805,26974.0,15400.0,28000.0,54100.0,68000.0,0.933502,0.948422,0.930253,0.963186
"Simmons College",42.3393,-71.1,"Boston",11,35380.0,35380.0,2,"www.simmons.edu",0.7122,0.8625,0.4897,26000.0,14500.0,28000.0,60200.0,74600.0,0.930636,0.931373,0.932398,0.956204
"Simpson College",41.3655,-93.5635,"Indianola",31,30999.0,30999.0,2,"www.simpson.edu",0.6494,0.7892,0.8802,27000.0,15700.0,26400.0,45700.0,57900.0,0.906977,0.926182,0.933107,0.94551
"Skidmore College",43.0927,-73.7851,"Saratoga Springs",23,45874.0,45874.0,2,"www.skidmore.edu/",0.8592,0.9304,0.3505,20500.0,6700.0,16300.0,46200.0,61600.0,0.9375,0.941423,0.953437,0.961938
"Slippery Rock University of Pennsylvania",41.0608,-80.0518,"Slippery Rock",32,9027.0,12529.0,1,"www.sru.edu",0.6262,0.8236,0.6698,25719.5,11300.0,20200.0,41800.0,53600.0,0.881237,0.884145,0.890961,0.904587
"Smith College",42.3179,-72.6381,"Northampton",21,43114.0,43114.0,2,"www.smith.edu",0.8613,0.937,0.4308,19500.0,8900.0,19400.0,46500.0,63300.0,0.902276,0.927096,0.944083,0.950562
"Sonoma State University",38.341,-122.673,"Rohnert Park",21,7234.0,18394.0,1,"www.sonoma.edu",0.5392,0.8404,0.8186,18750.0,9100.0,20500.0,49000.0,67100.0,0.82736,0.859697,0.883382,0.903978
"South Dakota State University",44.3194,-96.7834,"Brookings",33,7713.0,9795.0,1,"www.sdstate.edu/",0.5566,0.7589,0.919,25000.0,14400.0,24200.0,47500.0,63500.0,0.919546,0.904741,0.905726,0.941176
"Southern Adventist University",35.0491,-85.0509,"Collegedale",21,19790.0,19790.0,2,"www.southern.edu",0.5969,0.7696,0.3826,26266.0,6200.0,17100.0,46000.0,59900.0,0.819843,0.819235,0.888011,0.895206
"Southern Illinois University-Edwardsville",38.7939,-89.9978,"Edwardsville",21,9666.0,20610.0,1,"www.siue.edu",0.5041,0.693,0.8419,22500.0,10900.0,21400.0,47400.0,62700.0,0.850933,0.855692,0.871069,0.858724
"Southern Methodist University",32.8453,-96.7849,"Dallas",21,43800.0,43800.0,2,"www.smu.edu",0.7902,0.8891,0.507,22500.0,12100.0,26500.0,64200.0,93700.0,0.888603,0.884426,0.890837,0.922476
"Southern New Hampshire University",43.0399,-71.4539,"Manchester",12,28884.0,28884.0,2,"www.snhu.edu",0.542,0.6918,0.7866,22500.0,9800.0,22600.0,46900.0,61500.0,0.826864,0.832921,0.833666,0.865054
"Southern Utah University",37.6746,-113.07,"Cedar City",33,5924.0,17902.0,1,"www.suu.edu/",0.526,0.6473,0.5709,13250.0,4800.0,13900.0,43400.0,60300.0,0.831264,0.843652,0.87822,0.898039
"Southwest Baptist University",37.6016,-93.4105,"Bolivar",32,20040.0,20040.0,2,"www.sbuniv.edu",0.5185,0.6358,0.9022,21220.0,7800.0,17600.0,39800.0,53200.0,0.773585,0.7864,0.804152,0.844063
"Southwestern University",30.6352,-97.6646,"Georgetown",21,35240.0,35240.0,2,"www.southwestern.edu",0.7008,0.8736,0.5217,26564.5,11600.0,21900.0,48600.0,63200.0,0.884498,0.90678,0.935385,0.948087
"Spelman College",33.7452,-84.4101,"Atlanta",11,24634.0,24634.0,2,"www.spelman.edu",0.6763,0.8808,0.3802,27000.0,8300.0,18900.0,46800.0,64700.0,0.618384,0.670886,0.729111,0.856989
"Spring Arbor University",42.2062,-84.5519,"Spring Arbor",23,23400.0,23400.0,2,"www.arbor.edu",0.5673,0.7572,0.6505,24850.0,8100.0,17600.0,47200.0,70200.0,0.80102,0.792102,0.839559,0.899247
"Spring Hill College",30.6948,-88.1382,"Mobile",12,30924.0,30924.0,2,"www.shc.edu",0.5632,0.7559,0.4627,27000.0,7700.0,20100.0,47100.0,62100.0,0.794118,0.811918,0.823913,0.841924
"Springfield College",42.105,-72.5557,"Springfield",12,32560.0,32560.0,2,"www.spfldcol.edu",0.6856,0.8429,0.6992,25000.0,10900.0,22900.0,50400.0,67400.0,0.741493,0.797082,0.721134,0.838146
"St Bonaventure University",42.0786,-78.4759,"Saint Bonaventure",33,29589.0,29589.0,2,"www.sbu.edu",0.666,0.8066,0.7999,27000.0,12000.0,21900.0,46100.0,57800.0,0.889488,0.875,0.886452,0.942486
"St Catherine University",44.9245,-93.1819,"Saint Paul",11,34744.0,34744.0,2,"www.stkate.edu",0.5396,0.7861,0.6089,28500.0,15300.0,26900.0,55600.0,70700.0,0.831759,0.853552,0.860569,0.911933
"St Francis College",40.6931,-73.9917,"Brooklyn Heights",11,20700.0,20700.0,2,"www.sfc.edu",0.5209,0.7959,0.6433,24000.0,8200.0,18500.0,51000.0,68800.0,0.689655,0.733813,0.769006,0.790549
"St John's College",38.9815,-76.4914,"Annapolis",21,46296.0,46296.0,2,"www.sjc.edu",0.6338,0.8898,0.8099,25500.0,6700.0,11600.0,39900.0,51300.0,0.939759,0.927778,0.875676,0.941463
"St John's University-New York",40.722,-73.7953,"Queens",11,37260.0,37260.0,2,"www.stjohns.edu",0.557,0.7962,0.5316,25920.0,8900.0,21900.0,56600.0,84900.0,0.79248,0.80767,0.799045,0.852981
"St Lawrence University",44.5899,-75.1613,"Canton",33,46040.0,46040.0,2,"www.stlawu.edu",0.8038,0.8955,0.4643,27000.0,10000.0,19900.0,49200.0,63900.0,0.943639,0.943199,0.931035,0.958555
"St Mary's College of Maryland",38.1886,-76.4257,"St. Mary's City",23,14864.0,28664.0,1,"www.smcm.edu",0.7931,0.8998,0.7204,21671.5,9000.0,19600.0,48500.0,60600.0,0.923711,0.934457,0.916667,0.933447
"St Mary's University",29.4518,-98.5643,"San Antonio",11,25126.0,25126.0,2,"www.stmarytx.edu/",0.5504,0.7277,0.5823,26685.0,10600.0,20900.0,46000.0,59700.0,0.759657,0.783505,0.827622,0.878648
"St Olaf College",44.4629,-93.1836,"Northfield",32,40700.0,40700.0,2,"wp.stolaf.edu",0.8708,0.9352,0.5919,26531.0,10800.0,21600.0,47500.0,63700.0,0.961443,0.960327,0.973719,0.978431
"St Thomas Aquinas College",41.0411,-73.9342,"Sparkill",21,26340.0,26340.0,2,"www.stac.edu",0.5278,0.737,0.8224,23200.0,7700.0,19000.0,44300.0,56300.0,0.840525,0.864028,0.86055,0.864253
"St Vincent's College",41.2012,-73.2011,"Bridgeport",12,19650.0,19650.0,2,"www.stvincentscollege.edu",0.8333,0.25,0.7167,22250.0,21200.0,37900.0,75500.0,86200.0,0.846847,0.848101,0.871795,0.852535
"Stanford University",37.4317,-122.182,"Stanford",21,43683.0,43683.0,2,"www.stanford.edu/",0.9576,0.9858,0.0569,12224.0,18700.0,43400.0,121100.0,214600.0,0.950949,0.962236,0.962079,0.976344
"State University of New York at New Paltz",41.7372,-74.0887,"New Paltz",21,7083.0,16533.0,1,"www.newpaltz.edu",0.7049,0.8722,0.4359,20500.0,7700.0,17400.0,45200.0,60200.0,0.86233,0.884112,0.885913,0.922889
"Stephens College",38.9506,-92.323,"Columbia",12,27954.0,27954.0,2,"www.stephens.edu",0.5856,0.6715,0.6756,26250.0,7400.0,15000.0,37200.0,51600.0,0.836207,0.815451,0.814465,0.881967
"Stetson University",29.0363,-81.3016,"DeLand",22,38330.0,38330.0,2,"www.stetson.edu",0.6409,0.7806,0.5925,27000.0,11000.0,20800.0,47500.0,63400.0,0.837209,0.856635,0.890625,0.904762
