"name","latitude","longitude","city","locale","in_state_tuition","out_of_state_tuition","type","homepage","graduation_rate","retention_rate","admission_rate","average_student_debt","salary_ten","salary_twentyfive","salary_seventyfive","salary_ninety","drr_oneyr","drr_threeyr","drr_fiveyr","drr_sevenyr"
"Florida Memorial University",25.9179,-80.2707,"Miami Gardens",21,14776.0,14776.0,2,"www.fmuniv.edu",0.3961,0.6877,0.4159,44500.0,4300.0,10700.0,32800.0,44400.0,0.235933,0.28841,0.352459,0.520518
"Florida Southern College",28.0315,-81.9458,"Lakeland",13,28580.0,28580.0,2,"www.flsouthern.edu",0.5816,0.778,0.4989,25000.0,9400.0,17800.0,40400.0,52400.0,0.826518,0.824582,0.868304,0.916016
"Florida State University",30.4397,-84.2909,"Tallahassee",12,6507.0,21673.0,1,"www.fsu.edu",0.7688,0.9171,0.5681,21000.0,10300.0,21400.0,46300.0,63000.0,0.833058,0.856628,0.884737,0.914098
"Fontbonne University",38.6427,-90.3157,"Saint Louis",21,22684.0,22684.0,2,"www.fontbonne.edu",0.4093,0.7941,0.6524,27750.0,11300.0,21300.0,46200.0,64500.0,0.709388,0.736923,0.728772,0.835505
"Fordham University",40.8612,-73.8896,"Bronx",11,43902.0,43902.0,2,"www.fordham.edu",0.8051,0.9051,0.4713,25000.0,9500.0,23400.0,58700.0,76800.0,0.881336,0.889608,0.89766,0.920766
"Fort Hays State University",38.8724,-99.3405,"Hays",33,4358.0,12821.0,1,"www.fhsu.edu",0.4471,0.6541,0.8917,20075.0,9100.0,19000.0,43900.0,59100.0,0.827771,0.845187,0.848824,0.877477
"Fort Lewis College",37.2754,-107.867,"Durango",33,6923.0,17763.0,1,"fortlewis.edu/",0.3662,0.6504,0.875,20000.0,6400.0,14700.0,37400.0,52600.0,0.772152,0.774286,0.75969,0.784918
"Fort Valley State University",32.5382,-83.8955,"Fort Valley",31,6438.0,18640.0,1,"www.fvsu.edu",0.3017,0.5858,0.3273,35500.0,5200.0,13100.0,32200.0,46600.0,0.306516,0.352651,0.489557,0.661235
"Framingham State University",42.2973,-71.4372,"Framingham",13,8080.0,14160.0,1,"www.framingham.edu/index.html",0.5055,0.7308,0.5167,23853.0,10400.0,21800.0,43600.0,56200.0,0.884013,0.882519,0.875306,0.894071
"Francis Marion University",34.1923,-79.6555,"Florence",23,9386.0,18364.0,1,"www.fmarion.edu",0.4059,0.6683,0.5667,31251.0,9900.0,17400.0,35700.0,49900.0,0.786596,0.734817,0.798513,0.855986
"Franciscan University of Steubenville",40.3761,-80.6231,"Steubenville",13,23160.0,23160.0,2,"www.franciscan.edu",0.7346,0.8626,0.7607,25000.0,8100.0,18600.0,42700.0,58400.0,0.926617,0.934708,0.922318,0.94105
"Franklin and Marshall College",40.048,-76.319,"Lancaster",13,46285.0,46285.0,2,"WWW.FANDM.EDU",0.8735,0.9182,0.3931,25000.0,10600.0,24100.0,51500.0,71300.0,0.956853,0.957921,0.954301,0.96475
"Franklin College",39.4783,-86.0472,"Franklin",21,27695.0,27695.0,2,"www.franklincollege.edu",0.571,0.7276,0.6002,27000.0,10700.0,21200.0,40400.0,51000.0,0.904651,0.913136,0.884354,0.944444
"Franklin Pierce University",42.7823,-72.0579,"Rindge",41,31000.0,31000.0,2,"www.franklinpierce.edu",0.4409,0.6729,0.8472,27000.0,8500.0,18600.0,41600.0,55000.0,0.886121,0.884456,0.820578,0.838124
"Freed-Hardeman University",35.4401,-88.6394,"Henderson",32,20468.0,20468.0,2,"www.fhu.edu",0.5325,0.7757,0.9203,26950.0,8600.0,17500.0,39800.0,51100.0,0.795385,0.808989,0.849702,0.870879
"Fresno Pacific University",36.7253,-119.732,"Fresno",11,25716.0,25716.0,2,"www.fresno.edu",0.5412,0.8263,0.7844,19205.0,7200.0,15300.0,45300.0,58700.0,0.792505,0.807924,0.839812,0.878929
"Friends University",37.6785,-97.3667,"Wichita",11,23430.0,23430.0,2,"www.friends.edu",0.3165,0.6477,0.5862,25000.0,10600.0,21800.0,50100.0,68700.0,0.788679,0.76872,0.788136,0.818389
"Frostburg State University",39.6515,-78.9339,"Frostburg",23,7728.0,18376.0,1,"www.frostburg.edu",0.4655,0.7675,0.5945,22617.5,8800.0,19200.0,44100.0,55700.0,0.786842,0.792588,0.817143,0.858311
"Furman University",34.9208,-82.4415,"Greenville",21,43164.0,43164.0,2,"www.furman.edu",0.8426,0.8746,0.6397,24736.5,10200.0,22700.0,47200.0,63800.0,0.972632,0.969231,0.972603,0.982278
"Gallaudet University",38.9074,-76.9937,"Washington",11,13800.0,13800.0,2,"www.gallaudet.edu",0.4828,0.6887,0.6558,16320.5,3700.0,10600.0,39800.0,58100.0,0.672727,0.760135,0.826087,0.75
"Gannon University",42.1261,-80.0863,"Erie",12,27546.0,27546.0,2,"www.gannon.edu",0.6508,0.7879,0.8042,27000.0,12300.0,23600.0,57200.0,78900.0,0.841155,0.846672,0.870504,0.902458
"Gardner-Webb University",35.2473,-81.6681,"Boiling Springs",32,25830.0,25830.0,2,"www.gardner-webb.edu",0.569,0.7181,0.4817,23377.0,10400.0,20200.0,41800.0,56400.0,0.785075,0.785366,0.764107,0.821019
"Geneva College",40.7735,-80.3525,"Beaver Falls",21,25220.0,25220.0,2,"www.geneva.edu",0.6695,0.7699,0.6802,26484.5,8400.0,17900.0,43500.0,58900.0,0.880361,0.891554,0.87882,0.895756
"George Fox University",45.304,-122.968,"Newberg",31,31120.0,31120.0,2,"www.georgefox.edu",0.623,0.8262,0.7528,22000.0,9900.0,20900.0,50700.0,70500.0,0.897959,0.91684,0.923077,0.946039
"George Mason University",38.8309,-77.3079,"Fairfax",21,9908.0,28592.0,1,"www.gmu.edu",0.667,0.8728,0.6203,20250.0,12700.0,27700.0,61600.0,79500.0,0.901725,0.927039,0.923521,0.93774
"George Washington University",38.8987,-77.0479,"Washington",11,47343.0,47343.0,2,"www.gwu.edu",0.8083,0.9226,0.3308,25175.0,15500.0,33000.0,68000.0,97600.0,0.93663,0.951242,0.953133,0.966921
"Georgetown College",38.2079,-84.5546,"Georgetown",31,32310.0,32310.0,2,"www.georgetowncollege.edu",0.5656,0.7553,0.8219,27000.0,10600.0,21000.0,39700.0,55100.0,0.831731,0.87835,0.895522,0.923747
"Georgetown University",38.9088,-77.0735,"Washington",11,44805.0,44805.0,2,"www.georgetown.edu",0.9245,0.9598,0.1697,17500.0,23300.0,44500.0,105500.0,179900.0,0.951308,0.965659,0.95451,0.967587
"Georgia College and State University",33.0828,-83.232,"Milledgeville",32,8790.0,26690.0,1,"WWW.GCSU.EDU",0.6115,0.8459,0.6798,21304.0,9200.0,19200.0,42100.0,54000.0,0.872751,0.885185,0.8875,0.877074
"Georgia Institute of Technology-Main Campus",33.7737,-84.396,"Atlanta",11,10650.0,29954.0,1,"www.gatech.edu",0.8219,0.9552,0.5493,22750.0,19000.0,38700.0,74000.0,89700.0,0.953726,0.952876,0.954545,0.958591
"Georgia Southern University",32.4273,-81.7799,"Statesboro",33,6071.0,16137.0,1,"www.georgiasouthern.edu",0.5046,0.8048,0.52,21927.0,9300.0,19000.0,43900.0,57600.0,0.717954,0.763758,0.800212,0.838185
"Georgia Southwestern State University",32.0582,-84.2178,"Americus",32,5035.0,14797.0,1,"gsw.edu/main/",0.3582,0.6497,0.6803,20000.0,8400.0,16700.0,41000.0,55300.0,0.698382,0.698667,0.667035,0.770059
"Georgia State University",33.7527,-84.3867,"Atlanta",11,8368.0,22936.0,1,"www.gsu.edu",0.5315,0.8232,0.5466,23000.0,8800.0,19000.0,46900.0,62800.0,0.677703,0.726677,0.764879,0.830835
"Georgian Court University",40.0987,-74.2262,"Lakewood",13,29606.0,29606.0,2,"www.georgian.edu",0.5133,0.7125,0.779,25537.5,10000.0,20200.0,48900.0,58300.0,0.868391,0.877462,0.873239,0.859649
"Gettysburg College",39.8361,-77.235,"Gettysburg",13,45870.0,45870.0,2,"WWW.GETTYSBURG.EDU",0.8357,0.8817,0.4163,22227.0,12200.0,26900.0,53400.0,67600.0,0.966019,0.960294,0.975504,0.977273
"Glenville State College",38.9353,-80.8336,"Glenville",33,6384.0,14400.0,1,"www.glenville.edu",0.3534,0.6331,0.7446,27000.0,6500.0,14600.0,38900.0,55000.0,0.535398,0.530914,0.641186,0.670285
"Goldey-Beacom College",39.7425,-75.694,"Wilmington",21,22140.0,22140.0,2,"www.gbc.edu",0.4255,0.5506,0.5231,24375.0,11100.0,23400.0,48300.0,67500.0,0.796178,0.773994,0.706522,0.774194
"Gonzaga University",47.6681,-117.403,"Spokane",12,35062.0,35062.0,2,"www.gonzaga.edu",0.8228,0.9425,0.6651,27000.0,12200.0,25800.0,54800.0,69700.0,0.938406,0.948495,0.944954,0.968529
"Gordon College",42.5882,-70.8191,"Wenham",21,33230.0,33230.0,2,"www.gordon.edu",0.707,0.8257,0.4133,27000.0,9100.0,20500.0,42200.0,59600.0,0.962329,0.962025,0.949367,0.951737
"Gordon State College",33.0452,-84.1525,"Barnesville",32,3408.0,9695.0,1,"www.gordonstate.edu/",0.1374,1.0,0.4529,16300.0,5300.0,12500.0,35500.0,51500.0,0.47031,0.437561,0.506365,0.606184
"Goshen College",41.5643,-85.8268,"Goshen",13,28500.0,28500.0,2,"www.goshen.edu",0.703,0.7679,0.5506,20857.0,8100.0,18200.0,41000.0,55500.0,0.924051,0.950119,0.905172,0.931579
"Goucher College",39.4102,-76.5948,"Baltimore",13,39084.0,39084.0,2,"WWW.GOUCHER.EDU",0.6792,0.8537,0.7173,25000.0,7800.0,15300.0,43500.0,53500.0,0.911905,0.906459,0.949657,0.954286
"Grace College and Theological Seminary",41.2265,-85.8139,"Winona Lake",32,23970.0,23970.0,2,"www.grace.edu",0.6053,0.7674,0.7884,22700.0,8000.0,15300.0,37000.0,48700.0,0.934685,0.948454,0.934473,0.927928
"Grace University",41.2447,-95.9279,"Omaha",11,18256.0,18256.0,2,"www.GraceUniversity.edu",0.5244,0.7183,0.5846,19500.0,2900.0,10700.0,30900.0,41200.0,0.892157,0.886256,0.881081,0.922535
"Graceland University-Lamoni",40.616,-93.9249,"Lamoni",43,23530.0,23530.0,2,"www.graceland.edu",0.4704,0.7031,0.5018,25000.0,7000.0,16700.0,41500.0,58100.0,0.788051,0.807351,0.817518,0.836412
"Grambling State University",32.5227,-92.7174,"Grambling",32,5950.0,15118.0,1,"www.gram.edu",0.3167,0.689,0.4363,38172.5,5000.0,11200.0,33100.0,48600.0,0.305198,0.351402,0.401363,0.52919
"Grand Canyon University",33.5122,-112.13,"Phoenix",11,17000.0,17000.0,3,"www.gcu.edu",0.3036,0.5878,0.548,18750.0,10000.0,23600.0,67200.0,90500.0,0.379268,0.399403,0.518218,0.838682
"Grand Valley State University",42.9652,-85.8875,"Allendale",21,10716.0,15388.0,1,"www.gvsu.edu",0.695,0.8165,0.826,26500.0,11100.0,20400.0,45300.0,58000.0,0.852557,0.880743,0.895478,0.920097
"Grand View University",41.6209,-93.605,"Des Moines",12,22628.0,22628.0,2,"www.grandview.edu",0.4795,0.6873,0.9542,25000.0,12600.0,23800.0,45300.0,55800.0,0.836695,0.842105,0.858135,0.904538
"Green Mountain College",43.5171,-73.2411,"Poultney",42,32192.0,32192.0,2,"www.greenmtn.edu",0.4118,0.7,0.7555,25000.0,5100.0,12800.0,29100.0,40300.0,0.789474,0.797235,0.725434,0.852792
"Greensboro College",36.0711,-79.8002,"Greensboro",11,26306.0,26306.0,2,"www.greensboro.edu",0.3059,0.6044,0.7831,26375.0,7000.0,17300.0,37900.0,51400.0,0.778502,0.790769,0.749583,0.798193
"Greenville College",38.8948,-89.4092,"Greenville",32,23612.0,23612.0,2,"www.greenville.edu",0.5049,0.729,0.657,24550.0,6800.0,15600.0,37600.0,52500.0,0.855297,0.879331,0.87973,0.914005
"Grinnell College",41.747,-92.7212,"Grinnell",33,43656.0,43656.0,2,"www.grinnell.edu",0.8568,0.9324,0.3506,10775.0,6100.0,15700.0,42400.0,57900.0,0.959375,0.970414,0.946429,0.964467
"Guilford College",36.0926,-79.8888,"Greensboro",11,32470.0,32470.0,2,"www.guilford.edu",0.5676,0.718,0.6818,27325.0,6600.0,15100.0,39500.0,54200.0,0.728405,0.757002,0.738715,0.788743
"Gustavus Adolphus College",44.325,-93.9719,"Saint Peter",31,39120.0,39120.0,2,"WWW.GUSTAVUS.EDU",0.8228,0.9205,0.6322,27000.0,12600.0,24400.0,50700.0,63500.0,0.94176,0.945915,0.967254,0.976443
"Gwynedd Mercy University",40.1976,-75.2381,"Gwynedd Valley",21,29450.0,29450.0,2,"www.gmc.edu",0.6598,0.8222,0.6591,26000.0,16300.0,28000.0,63600.0,78200.0,0.850587,0.837728,0.888412,0.921891
"Hamilton College",43.0478,-75.4089,"Clinton",41,46080.0,46080.0,2,"www.hamilton.edu",0.9295,0.9403,0.2719,16500.0,11000.0,23100.0,53200.0,68500.0,0.948012,0.968571,0.95873,0.967822
"Hamline University",44.9657,-93.164,"Saint Paul",11,35108.0,35108.0,2,"www.hamline.edu",0.6637,0.813,0.6557,25018.5,10700.0,22600.0,51700.0,69600.0,0.882682,0.881416,0.891032,0.935457
"Hampden-Sydney College",37.2425,-78.4614,"Hampden-Sydney",42,37352.0,37352.0,2,"www.hsc.edu",0.6216,0.7836,0.5486,27000.0,8200.0,21700.0,47600.0,60900.0,0.913183,0.906061,0.909657,0.920844
"Hampshire College",42.3248,-72.5324,"Amherst",21,46625.0,46625.0,2,"www.hampshire.edu",0.6607,0.8123,0.6369,20000.0,3700.0,10300.0,32500.0,44500.0,0.880759,0.916667,0.913907,0.930108
"Hampton University",37.0221,-76.3376,"Hampton",12,20724.0,20724.0,2,"www.hamptonu.edu",0.6751,0.7554,0.3605,27474.0,9000.0,18800.0,52900.0,69500.0,0.666859,0.678118,0.709357,0.762674
"Hannibal-LaGrange University",39.7308,-91.3914,"Hannibal",33,18770.0,18770.0,2,"www.hlg.edu",0.6567,0.623,0.6814,19875.0,9000.0,18000.0,35800.0,49300.0,0.887884,0.879661,0.845283,0.876977
"Hanover College",38.7125,-85.4611,"Hanover",32,31760.0,31760.0,2,"www.hanover.edu",0.7186,0.8091,0.6673,27000.0,11500.0,21700.0,41300.0,55100.0,0.922794,0.910653,0.906354,0.936387
"Hardin-Simmons University",32.4768,-99.7338,"Abilene",12,23460.0,23460.0,2,"www.hsutx.edu",0.514,0.6285,0.3759,27000.0,9300.0,20300.0,46000.0,59100.0,0.844649,0.831389,0.807733,0.852858
"Harding University",35.2496,-91.729,"Searcy",32,16170.0,16170.0,2,"www.harding.edu",0.6219,0.8234,0.7628,26250.0,8600.0,18600.0,44600.0,60000.0,0.867018,0.876754,0.884439,0.913852
"Harrison College-Indianapolis",39.7669,-86.1479,"Indianapolis",11,16740.0,16740.0,3,"harrison.edu",0.3259,0.3333,1.0,27167.0,3300.0,10400.0,30700.0,40600.0,0.435702,0.411554,0.469535,0.584519
"Hartwick College",42.454,-75.0736,"Oneonta",33,38930.0,38930.0,2,"www.hartwick.edu/",0.5708,0.7175,0.8424,27000.0,10700.0,21600.0,49300.0,64300.0,0.870466,0.887676,0.900685,0.915081
"Harvard University",42.3744,-71.1182,"Cambridge",12,42292.0,42292.0,2,"www.harvard.edu",0.9747,0.9706,0.0584,6000.0,18800.0,44400.0,138200.0,233800.0,0.810585,0.840102,0.913043,0.948387
"Hastings College",40.5904,-98.3736,"Hastings",32,25520.0,25520.0,2,"www.hastings.edu",0.5762,0.661,0.7364,27000.0,12900.0,23300.0,42800.0,56300.0,0.922929,0.899441,0.87689,0.938897
"Hawaii Pacific University",21.3101,-157.859,"Honolulu",11,20180.0,20180.0,2,"www.hpu.edu",0.3961,0.6875,0.6411,25000.0,9700.0,22700.0,59000.0,84500.0,0.852078,0.873636,0.877894,0.88498
"Henderson State University",34.1278,-93.0603,"Arkadelphia",32,7580.0,13700.0,1,"www.hsu.edu",0.2854,0.5716,0.6221,20191.0,7600.0,15800.0,39100.0,50400.0,0.639653,0.650206,0.659794,0.742982
"Hendrix College",35.0997,-92.442,"Conway",13,37816.0,37816.0,2,"www.hendrix.edu",0.6959,0.878,0.8039,24924.0,5200.0,13100.0,37300.0,50200.0,0.894428,0.869688,0.888889,0.935484
"Herzing University-Atlanta",33.8466,-84.3626,"Atlanta",11,11880.0,11880.0,3,"www.herzing.edu",0.2093,0.3158,0.7317,22822.0,7200.0,16800.0,42200.0,58300.0,0.474006,0.474266,0.582599,0.678628
"Herzing University-Birmingham",33.4681,-86.8323,"Birmingham",21,11150.0,11150.0,3,"www.herzing.edu/birmingham",0.1778,0.5,0.7234,22822.0,7200.0,16800.0,42200.0,58300.0,0.474006,0.474266,0.582599,0.678628
"Herzing University-Kenner",30.0015,-90.2409,"Kenner",21,11150.0,11150.0,3,"www.herzing.edu",0.4375,0.25,0.6486,22822.0,7200.0,16800.0,42200.0,58300.0,0.474006,0.474266,0.582599,0.678628
"Herzing University-Madison",43.1436,-89.2916,"Madison",12,11150.0,11150.0,3,"www.Herzing.edu",0.3566,0.4324,0.8071,22822.0,7200.0,16800.0,42200.0,58300.0,0.474006,0.474266,0.582599,0.678628
"Herzing University-Minneapolis",45.0563,-93.3665,"Minneapolis",21,11150.0,11150.0,3,"www.herzing.edu",0.7333,0.3333,0.7126,22822.0,7200.0,16800.0,42200.0,58300.0,0.474006,0.474266,0.582599,0.678628
"Herzing University-Winter Park",28.5795,-81.3075,"Winter Park",21,12020.0,12020.0,3,"www.herzing.edu",0.6296,0.4,0.7083,22822.0,7200.0,16800.0,42200.0,58300.0,0.474006,0.474266,0.582599,0.678628
"High Point University",35.9727,-79.9945,"High Point",12,30715.0,30715.0,2,"www.highpoint.edu",0.6176,0.75,0.6418,25394.5,10200.0,20300.0,43200.0,56800.0,0.746518,0.765599,0.751701,0.82296
"Hilbert College",42.7551,-78.8203,"Hamburg",21,19940.0,19940.0,2,"www.hilbert.edu",0.4106,0.75,0.8127,25739.5,10700.0,19500.0,43400.0,57300.0,0.77193,0.731023,0.7488,0.853157
"Hillsdale Free Will Baptist College",35.3008,-97.4911,"Moore",21,11600.0,11600.0,2,"www.hc.edu",0.5119,0.4528,0.4331,17500.0,10900.0,18000.0,39800.0,63200.0,0.598039,0.646018,0.645833,0.762821
"Hiram College",41.311,-81.1416,"Hiram",31,30290.0,30290.0,2,"WWW.HIRAM.EDU",0.6456,0.7566,0.5736,27000.0,12100.0,21400.0,42700.0,56400.0,0.801527,0.812834,0.847458,0.875211
"Hiwassee College",35.5577,-84.3646,"Madisonville",41,13320.0,13320.0,2,"www.hiwassee.edu",0.0838,0.7,0.5836,11500.0,4800.0,10500.0,32000.0,46700.0,0.588889,0.57,0.568282,0.555556
"Hobart William Smith Colleges",42.8586,-76.9848,"Geneva",32,46165.0,46165.0,2,"WWW.HWS.EDU",0.79,0.8817,0.4944,27000.0,8000.0,21900.0,50300.0,68200.0,0.948929,0.949074,0.943038,0.953125
"Hodges University",26.2772,-81.7412,"Naples",21,12740.0,12740.0,2,"www.hodges.edu",0.3,0.4906,0.8281,27607.5,6400.0,15400.0,44500.0,64000.0,0.525696,0.555499,0.597923,0.737333
"Hofstra University",40.716,-73.6008,"Hempstead",21,37400.0,37400.0,2,"www.hofstra.edu",0.6212,0.7826,0.5871,23900.0,10000.0,21800.0,53600.0,73600.0,0.835948,0.849331,0.841031,0.893027
"Hollins University",37.3546,-79.9422,"Roanoke",22,33320.0,33320.0,2,"www.hollins.edu",0.5971,0.6719,0.693,27000.0,5800.0,15200.0,36200.0,48700.0,0.807074,0.802899,0.831169,0.88
"Holy Cross College",41.7,-86.2537,"Notre Dame",21,25450.0,25450.0,2,"www.hcc-nd.edu",0.4886,0.6466,0.7231,25000.0,10800.0,18600.0,39500.0,54400.0,0.762626,0.752381,0.785714,0.891473
"Holy Family University",40.0604,-74.9904,"Philadelphia",11,27100.0,27100.0,2,"www.holyfamily.edu",0.5461,0.7792,0.7585,27000.0,13600.0,27400.0,61000.0,75500.0,0.847011,0.851429,0.84335,0.883333
"Holy Names University",37.8027,-122.187,"Oakland",11,33020.0,33020.0,2,"www.hnu.edu",0.3548,0.7398,0.5668,30750.0,8000.0,18800.0,54600.0,84600.0,0.77439,0.697861,0.6875,0.824798
"Hood College",39.4219,-77.4193,"Frederick",13,33280.0,33280.0,2,"www.hood.edu",0.6644,0.777,0.8102,27000.0,7500.0,19600.0,45300.0,56700.0,0.897666,0.888704,0.880325,0.908397
"Hope College",42.7881,-86.1054,"Holland",13,28720.0,28720.0,2,"www.hope.edu",0.7814,0.8836,0.7253,27000.0,10600.0,21000.0,46100.0,60000.0,0.920245,0.945295,0.9609,0.973267
"Hope International University",33.8762,-117.886,"Fullerton",21,26050.0,26050.0,2,"www.hiu.edu",0.4508,0.7315,0.4681,25949.5,6700.0,16500.0,44100.0,64600.0,0.723039,0.781457,0.729282,0.844517
"Houghton College",42.4268,-78.1569,"Houghton",43,27728.0,27728.0,2,"www.houghton.edu",0.7386,0.8755,0.9108,23500.0,6500.0,15500.0,40400.0,57800.0,0.946037,0.931746,0.90779,0.940127
"Houston Baptist University",29.6944,-95.516,"Houston",11,27930.0,27930.0,2,"www.hbu.edu",0.4388,0.6284,0.7318,25000.0,8800.0,19300.0,50500.0,68800.0,0.637931,0.684524,0.786567,0.842945
"Howard Payne University",31.7163,-98.985,"Brownwood",33,23200.0,23200.0,2,"www.hputx.edu",0.4196,0.6094,0.5382,23412.5,7800.0,15800.0,38300.0,51700.0,0.730375,0.729032,0.689103,0.798307
"Howard University",38.9207,-77.0195,"Washington",11,22683.0,22683.0,2,"www.howard.edu",0.6065,0.8154,0.493,27000.0,8900.0,19600.0,53700.0,74000.0,0.532668,0.585118,0.66507,0.739955
"Humboldt State University",40.8741,-124.081,"Arcata",33,7144.0,18304.0,1,"www.humboldt.edu",0.4004,0.7756,0.8018,20250.0,5200.0,13300.0,38700.0,54700.0,0.748189,0.779337,0.821048,0.870719
"Huntingdon College",32.3509,-86.2853,"Montgomery",12,23500.0,23500.0,2,"www.huntingdon.edu",0.4319,0.6196,0.6279,27000.0,12200.0,19800.0,39600.0,54500.0,0.749469,0.781431,0.74495,0.827068
"Huntington University",40.8991,-85.4996,"Huntington",32,24040.0,24040.0,2,"www.huntington.edu",0.623,0.7941,0.9732,27000.0,9900.0,17500.0,37200.0,50000.0,0.937931,0.921397,0.924205,0.939525
"Husson University",44.8289,-68.7913,"Bangor",13,15130.0,15130.0,2,"www.husson.edu",0.4654,0.7158,0.7989,26000.0,7600.0,17100.0,42800.0,56400.0,0.742227,0.749757,0.76055,0.843198
"Illinois College",39.7308,-90.2463,"Jacksonville",32,27800.0,27800.0,2,"www.ic.edu",0.6357,0.8134,0.6129,27000.0,11000.0,21000.0,39600.0,51200.0,0.908676,0.901288,0.926829,0.907638
"Illinois Institute of Technology",41.8338,-87.6283,"Chicago",11,40117.0,40117.0,2,"www.iit.edu",0.625,0.8596,0.5697,26981.5,13500.0,30100.0,69700.0,93100.0,0.915556,0.919444,0.925159,0.931402
"Illinois State University",40.5097,-88.9923,"Normal",22,13010.0,20450.0,1,"illinoisstate.edu/",0.7162,0.816,0.6892,22500.0,12800.0,23800.0,47500.0,61700.0,0.903034,0.920315,0.923842,0.946098
"Illinois Wesleyan University",40.4915,-88.9906,"Bloomington",13,39316.0,39316.0,2,"www.iwu.edu",0.7807,0.8755,0.5838,27000.0,16700.0,27500.0,56000.0,69400.0,0.94061,0.944444,0.951724,0.964328
"Immaculata University",40.028,-75.5706,"Immaculata",21,30740.0,30740.0,2,"www.immaculata.edu",0.4828,0.8197,0.7964,26000.0,9800.0,22600.0,59400.0,83400.0,0.852128,0.823411,0.836066,0.881628
"Indiana Institute of Technology",41.0783,-85.118,"Fort Wayne",11,24860.0,24860.0,2,"www.indianatech.edu",0.3201,0.5476,0.7225,28743.5,9700.0,21300.0,53100.0,69300.0,0.674069,0.686636,0.691633,0.801272
"Indiana State University",39.4687,-87.4071,"Terre Haute",13,8256.0,17992.0,1,"www.indstate.edu",0.4159,0.6353,0.8306,24193.0,9200.0,18600.0,42500.0,56100.0,0.742694,0.750901,0.798349,0.857073
"Indiana University of Pennsylvania-Main Campus",40.6156,-79.1599,"Indiana",32,9080.0,20216.0,1,"www.iup.edu",0.5119,0.734,0.9049,27000.0,10100.0,19000.0,42300.0,56000.0,0.834145,0.825832,0.843186,0.885408
"Indiana University-Bloomington",39.1664,-86.5269,"Bloomington",13,10209.0,32350.0,1,"www.iub.edu",0.7705,0.8982,0.7217,23628.0,11000.0,21700.0,49200.0,66400.0,0.871662,0.890085,0.913522,0.924881
"Indiana University-East",39.8671,-84.8862,"Richmond",41,6639.0,17778.0,1,"www.iue.edu/",0.2348,0.6749,0.5381,23388.0,5700.0,13900.0,39700.0,52800.0,0.508127,0.589342,0.616896,0.738586
"Indiana University-Kokomo",40.4599,-86.1321,"Kokomo",13,6675.0,17778.0,1,"www.iuk.edu",0.2756,0.6086,0.7355,19500.0,10300.0,18400.0,46100.0,59900.0,0.685437,0.746188,0.767154,0.846154
"Indiana University-Northwest",41.5567,-87.3385,"Gary",13,6739.0,17778.0,1,"www.iun.edu",0.259,0.6794,0.7625,29036.5,5700.0,16200.0,44400.0,61300.0,0.546429,0.577938,0.692183,0.791214
"Indiana University-Purdue University-Fort Wayne",41.1154,-85.1117,"Fort Wayne",11,7013.0,16845.0,1,"www.ipfw.edu",0.2594,0.6719,0.8309,26000.0,8000.0,17500.0,40800.0,54600.0,0.742215,0.747451,0.776679,0.824015
"Indiana University-Purdue University-Indianapolis",39.7729,-86.1722,"Indianapolis",11,8756.0,29571.0,1,"www.iupui.edu",0.4161,0.7195,0.6958,25388.0,9900.0,21000.0,49300.0,67600.0,0.746763,0.78411,0.808841,0.855688
"Indiana University-South Bend",41.6657,-86.223,"South Bend",12,6816.0,17778.0,1,"iusb.edu/",0.258,0.6346,0.7003,25724.0,7500.0,16900.0,39200.0,51300.0,0.645937,0.663739,0.763556,0.842731
"Indiana University-Southeast",38.343,-85.8194,"New Albany",21,6700.0,17778.0,1,"ius.edu/",0.3014,0.6081,0.7945,22915.0,7900.0,19100.0,42300.0,55900.0,0.680187,0.72042,0.756138,0.840522
"Indiana Wesleyan University",40.5185,-85.662,"Marion",32,23628.0,23628.0,2,"www.indwes.edu",0.655,0.7776,0.9515,24806.5,13900.0,27400.0,61400.0,81200.0,0.806976,0.800482,0.811803,0.873074
"International Business College-Fort Wayne",41.0352,-85.2593,"Fort Wayne",11,13880.0,13880.0,3,"www.ibcfortwayne.edu",0.7252,1.0,0.8308,13625.0,4400.0,13600.0,30900.0,38400.0,0.835409,0.799134,0.737782,0.77968
"Iona College",40.9271,-73.7856,"New Rochelle",21,32770.0,32770.0,2,"www.iona.edu",0.6258,0.8269,0.9212,25250.0,9600.0,22800.0,52200.0,71200.0,0.859006,0.881569,0.865884,0.891258
"Iowa State University",42.0264,-93.6484,"Ames",13,7726.0,20278.0,1,"www.iastate.edu",0.681,0.8713,0.8252,25250.0,14800.0,25800.0,52500.0,69100.0,0.886173,0.908492,0.928655,0.941703
"Iowa Wesleyan College",40.9737,-91.5526,"Mount Pleasant",33,25550.0,25550.0,2,"www.iwc.edu",0.2992,0.4375,0.6012,25000.0,8500.0,17300.0,39100.0,51000.0,0.742126,0.756238,0.705021,0.786325
"Ithaca College",42.4226,-76.4951,"Ithaca",23,38400.0,38400.0,2,"www.ithaca.edu",0.7575,0.8752,0.666,26300.0,12800.0,22600.0,50800.0,66000.0,0.94686,0.959663,0.944291,0.972013
"ITT Technical Institute-Atlanta",33.6124,-84.4053,"Atlanta",21,18048.0,18048.0,3,"www.itt-tech.edu",0.1,1.0,0.8254,25833.5,6400.0,16100.0,44700.0,64300.0,0.427895,0.39412,0.470262,0.581588
